Nama_File,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Mean_H,Mean_S,Mean_V,Std_H,Std_S,Std_V,Skew_R,Skew_G,Skew_B,Kurt_R,Kurt_G,Kurt_B
istockphoto-153687315-612x612.jpg,250.02,232.77,189.03,16.49,33.09,91.84,9.43,64.56,250.07,17.03,91.68,16.49,-5.92,-1.88,-0.88,41.63,4.54,-0.92
istockphoto-153687315-612x612.jpg,250.02,232.77,189.03,16.49,33.09,91.84,9.43,64.56,250.07,17.03,91.68,16.49,-5.92,-1.88,-0.88,41.63,4.54,-0.92
istockphoto-155428659-612x612.jpg,245.95,238.72,212.63,21.27,32.29,79.8,7.0,39.62,245.98,15.97,76.27,21.27,-3.89,-2.23,-1.52,21.1,5.95,0.65
istockphoto-155428659-612x612.jpg,245.95,238.72,212.63,21.27,32.29,79.8,7.0,39.62,245.98,15.97,76.27,21.27,-3.89,-2.23,-1.52,21.1,5.95,0.65
istockphoto-160420996-612x612.jpg,250.41,236.58,199.15,17.36,30.99,81.25,8.59,54.18,250.44,15.42,79.28,17.36,-6.13,-2.29,-0.86,45.58,7.46,-1.11
istockphoto-160420996-612x612.jpg,250.41,236.58,199.15,17.36,30.99,81.25,8.59,54.18,250.44,15.42,79.28,17.36,-6.13,-2.29,-0.86,45.58,7.46,-1.11
istockphoto-173915234-612x612.jpg,232.4,222.53,191.35,34.47,46.12,85.7,10.3,54.99,232.43,15.27,77.25,34.48,-1.52,-1.2,-0.84,1.84,0.46,-0.98
istockphoto-173915234-612x612.jpg,232.4,222.53,191.35,34.47,46.12,85.7,10.3,54.99,232.43,15.27,77.25,34.48,-1.52,-1.2,-0.84,1.84,0.46,-0.98
istockphoto-174192325-612x612.jpg,236.51,224.14,177.48,32.43,44.49,98.87,11.43,73.35,236.67,15.73,96.12,32.1,-2.18,-1.32,-0.69,5.28,0.8,-1.23
istockphoto-174192325-612x612.jpg,236.51,224.14,177.48,32.43,44.49,98.87,11.43,73.35,236.67,15.73,96.12,32.1,-2.18,-1.32,-0.69,5.28,0.8,-1.23
istockphoto-175129786-612x612.jpg,246.44,231.24,168.55,23.56,33.91,104.74,12.7,84.61,246.59,17.84,104.25,23.28,-3.98,-1.93,-0.54,18.3,5.01,-1.5
istockphoto-175129786-612x612.jpg,246.44,231.24,168.55,23.56,33.91,104.74,12.7,84.61,246.59,17.84,104.25,23.28,-3.98,-1.93,-0.54,18.3,5.01,-1.5
istockphoto-176810394-612x612.jpg,253.86,246.26,209.55,6.9,16.59,82.78,8.16,45.26,253.99,17.23,82.63,5.85,-9.55,-2.07,-1.47,100.74,5.46,0.52
istockphoto-176810394-612x612.jpg,253.86,246.26,209.55,6.9,16.59,82.78,8.16,45.26,253.99,17.23,82.63,5.85,-9.55,-2.07,-1.47,100.74,5.46,0.52
istockphoto-177100013-612x612.jpg,250.76,238.86,188.3,14.14,25.31,89.2,16.84,65.56,250.81,31.34,88.56,14.15,-5.67,-2.14,-0.94,37.99,6.37,-0.64
istockphoto-177100013-612x612.jpg,250.76,238.86,188.3,14.14,25.31,89.2,16.84,65.56,250.81,31.34,88.56,14.15,-5.67,-2.14,-0.94,37.99,6.37,-0.64
