Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-178740379-612x612.jpg,4.7239,0.8023,0.8088,0.6861,0.9636,0.4708,3.9976,0.8113,0.6866,5.6411,0.7993,0.685,3.3006,0.8261,0.6886,5.9564,0.7987,0.6844
istockphoto-178740379-612x612.jpg,4.7239,0.8023,0.8088,0.6861,0.9636,0.4708,3.9976,0.8113,0.6866,5.6411,0.7993,0.685,3.3006,0.8261,0.6886,5.9564,0.7987,0.6844
istockphoto-178782647-612x612.jpg,6.7596,0.9895,0.7858,0.6668,0.9552,0.4446,5.7569,0.7893,0.6676,8.2907,0.776,0.6661,4.6659,0.8035,0.6686,8.3249,0.7746,0.6647
istockphoto-178782647-612x612.jpg,6.7596,0.9895,0.7858,0.6668,0.9552,0.4446,5.7569,0.7893,0.6676,8.2907,0.776,0.6661,4.6659,0.8035,0.6686,8.3249,0.7746,0.6647
istockphoto-182231981-612x612.jpg,5.0392,0.9029,0.786,0.671,0.946,0.4503,3.7582,0.796,0.6722,6.1118,0.7759,0.6698,4.0041,0.7978,0.6727,6.2827,0.7743,0.6694
istockphoto-182231981-612x612.jpg,5.0392,0.9029,0.786,0.671,0.946,0.4503,3.7582,0.796,0.6722,6.1118,0.7759,0.6698,4.0041,0.7978,0.6727,6.2827,0.7743,0.6694
istockphoto-182473485-612x612.jpg,5.0467,0.8851,0.786,0.6502,0.9549,0.4227,4.0118,0.796,0.6514,6.3993,0.7746,0.6486,3.747,0.7977,0.6514,6.0286,0.7758,0.6492
istockphoto-182473485-612x612.jpg,5.0467,0.8851,0.786,0.6502,0.9549,0.4227,4.0118,0.796,0.6514,6.3993,0.7746,0.6486,3.747,0.7977,0.6514,6.0286,0.7758,0.6492
istockphoto-185144690-612x612.jpg,4.6171,0.8748,0.7782,0.6367,0.9364,0.4054,3.9038,0.7848,0.6372,5.8167,0.7657,0.6353,3.1758,0.7955,0.6393,5.5722,0.7667,0.635
istockphoto-185144690-612x612.jpg,4.6171,0.8748,0.7782,0.6367,0.9364,0.4054,3.9038,0.7848,0.6372,5.8167,0.7657,0.6353,3.1758,0.7955,0.6393,5.5722,0.7667,0.635
istockphoto-186807261-612x612.jpg,5.9412,0.9966,0.7686,0.629,0.9501,0.3957,4.3978,0.7755,0.63,7.0447,0.7573,0.6278,4.8298,0.7833,0.6313,7.4926,0.7581,0.6271
istockphoto-186807261-612x612.jpg,5.9412,0.9966,0.7686,0.629,0.9501,0.3957,4.3978,0.7755,0.63,7.0447,0.7573,0.6278,4.8298,0.7833,0.6313,7.4926,0.7581,0.6271
istockphoto-186928771-612x612.jpg,2.9872,0.5726,0.8483,0.7162,0.9652,0.513,2.0073,0.8566,0.718,4.0065,0.8376,0.714,2.5648,0.8578,0.7174,3.3703,0.841,0.7155
istockphoto-186928771-612x612.jpg,2.9872,0.5726,0.8483,0.7162,0.9652,0.513,2.0073,0.8566,0.718,4.0065,0.8376,0.714,2.5648,0.8578,0.7174,3.3703,0.841,0.7155
istockphoto-2096261549-612x612.jpg,4.9773,1.0621,0.7107,0.5003,0.9608,0.2503,3.9811,0.7194,0.5012,6.2802,0.6941,0.4983,3.4631,0.7347,0.5033,6.1848,0.6946,0.4984
istockphoto-2096261549-612x612.jpg,4.9773,1.0621,0.7107,0.5003,0.9608,0.2503,3.9811,0.7194,0.5012,6.2802,0.6941,0.4983,3.4631,0.7347,0.5033,6.1848,0.6946,0.4984
istockphoto-2181463479-612x612.jpg,3.2695,0.7738,0.7729,0.5763,0.9629,0.3321,2.6077,0.7816,0.5775,4.3457,0.7567,0.5745,2.1967,0.7964,0.579,3.9278,0.7566,0.5741
istockphoto-2181463479-612x612.jpg,3.2695,0.7738,0.7729,0.5763,0.9629,0.3321,2.6077,0.7816,0.5775,4.3457,0.7567,0.5745,2.1967,0.7964,0.579,3.9278,0.7566,0.5741
istockphoto-2188481129-612x612.jpg,2.7047,0.5862,0.8375,0.7182,0.969,0.5158,2.08,0.8423,0.7193,3.4301,0.8282,0.7173,1.9206,0.8529,0.7198,3.3881,0.8264,0.7164
istockphoto-2188481129-612x612.jpg,2.7047,0.5862,0.8375,0.7182,0.969,0.5158,2.08,0.8423,0.7193,3.4301,0.8282,0.7173,1.9206,0.8529,0.7198,3.3881,0.8264,0.7164
istockphoto-2230793089-612x612.jpg,5.1535,0.8556,0.8044,0.6967,0.9628,0.4854,4.317,0.8073,0.6978,6.2361,0.797,0.6951,3.6875,0.8205,0.6981,6.3736,0.7926,0.6956
istockphoto-2230793089-612x612.jpg,5.1535,0.8556,0.8044,0.6967,0.9628,0.4854,4.317,0.8073,0.6978,6.2361,0.797,0.6951,3.6875,0.8205,0.6981,6.3736,0.7926,0.6956
