Nama_File,Canny_Edge_Density_Low,Canny_Edge_Density_Medium,Canny_Edge_Density_High,Canny_Contour_Count_Low,Canny_Contour_Count_Medium,Canny_Contour_Count_High,Canny_Avg_Contour_Length_Low,Canny_Avg_Contour_Length_Medium,Canny_Avg_Contour_Length_High,Sobel_Mean,Sobel_Std
istockphoto-185144690-612x612.jpg,7.2473,5.258,3.1462,330,280,247,93.51,78.51,51.81,55.18,104.81
istockphoto-186807261-612x612.jpg,7.19,5.6952,4.1817,340,252,254,83.08,87.76,62.62,62.17,117.64
istockphoto-186807261-612x612.jpg,7.19,5.6952,4.1817,340,252,254,83.08,87.76,62.62,62.17,117.64
istockphoto-186928771-612x612.jpg,5.0266,3.6416,2.2626,183,156,114,120.29,99.87,83.27,37.16,88.79
istockphoto-186928771-612x612.jpg,5.0266,3.6416,2.2626,183,156,114,120.29,99.87,83.27,37.16,88.79
istockphoto-2096261549-612x612.jpg,9.6973,6.9656,4.1185,434,331,256,85.23,78.97,58.6,68.98,105.73
istockphoto-2096261549-612x612.jpg,9.6973,6.9656,4.1185,434,331,256,85.23,78.97,58.6,68.98,105.73
istockphoto-2181463479-612x612.jpg,7.3721,4.6777,2.7221,227,186,143,124.51,94.77,70.18,50.96,89.75
istockphoto-2181463479-612x612.jpg,7.3721,4.6777,2.7221,227,186,143,124.51,94.77,70.18,50.96,89.75
istockphoto-2188481129-612x612.jpg,5.6117,3.5653,2.127,213,146,107,114.09,103.35,81.92,38.71,85.96
istockphoto-2188481129-612x612.jpg,5.6117,3.5653,2.127,213,146,107,114.09,103.35,81.92,38.71,85.96
istockphoto-2230793089-612x612.jpg,6.4775,5.1871,3.4254,349,288,268,83.22,79.52,54.75,53.45,111.49
istockphoto-2230793089-612x612.jpg,6.4775,5.1871,3.4254,349,288,268,83.22,79.52,54.75,53.45,111.49
istockphoto-453794089-612x612.jpg,7.0502,5.266,3.2848,371,293,265,86.36,80.3,53.76,56.74,108.85
istockphoto-453794089-612x612.jpg,7.0502,5.266,3.2848,371,293,265,86.36,80.3,53.76,56.74,108.85
istockphoto-464711675-612x612.jpg,9.975,7.9724,5.7551,439,357,349,80.75,78.11,56.47,85.75,136.81
istockphoto-464711675-612x612.jpg,9.975,7.9724,5.7551,439,357,349,80.75,78.11,56.47,85.75,136.81
istockphoto-465732960-612x612.jpg,6.4055,4.9357,3.2728,322,251,232,89.45,87.18,61.09,54.72,113.63
istockphoto-465732960-612x612.jpg,6.4055,4.9357,3.2728,322,251,232,89.45,87.18,61.09,54.72,113.63
istockphoto-467176151-612x612.jpg,4.7625,3.9952,2.7323,244,207,213,89.95,87.49,56.16,40.22,104.67
istockphoto-467176151-612x612.jpg,4.7625,3.9952,2.7323,244,207,213,89.95,87.49,56.16,40.22,104.67
istockphoto-469985451-612x612.jpg,5.1943,3.9795,2.5819,253,207,193,94.89,87.09,59.01,41.39,99.89
istockphoto-469985451-612x612.jpg,5.1943,3.9795,2.5819,253,207,193,94.89,87.09,59.01,41.39,99.89
istockphoto-470221128-612x612.jpg,5.2552,3.9352,2.4746,255,224,183,93.71,78.26,58.63,41.8,102.96
istockphoto-470221128-612x612.jpg,5.2552,3.9352,2.4746,255,224,183,93.71,78.26,58.63,41.8,102.96
istockphoto-478386400-612x612.jpg,6.6913,4.4963,2.9892,312,237,180,96.3,83.83,71.99,51.13,102.23
istockphoto-478386400-612x612.jpg,6.6913,4.4963,2.9892,312,237,180,96.3,83.83,71.99,51.13,102.23
istockphoto-480636761-612x612.jpg,7.1174,5.623,3.8671,314,261,238,95.58,89.33,65.92,59.81,118.1
istockphoto-480636761-612x612.jpg,7.1174,5.623,3.8671,314,261,238,95.58,89.33,65.92,59.81,118.1
istockphoto-495507915-612x612.jpg,7.2397,5.5134,3.6273,373,294,246,87.43,83.12,63.81,58.27,114.01
istockphoto-495507915-612x612.jpg,7.2397,5.5134,3.6273,373,294,246,87.43,83.12,63.81,58.27,114.01
istockphoto-510798092-612x612.jpg,8.9968,7.1786,4.9894,317,277,258,97.65,87.89,64.22,73.1,124.21
istockphoto-510798092-612x612.jpg,8.9968,7.1786,4.9894,317,277,258,97.65,87.89,64.22,73.1,124.21
istockphoto-534502336-612x612.jpg,6.9032,4.6152,2.9023,349,278,214,90.07,73.91,59.05,54.93,108.45
istockphoto-534502336-612x612.jpg,6.9032,4.6152,2.9023,349,278,214,90.07,73.91,59.05,54.93,108.45
istockphoto-541148662-612x612.jpg,7.3935,5.8636,4.2017,332,259,209,91.6,91.79,79.98,64.89,127.54
istockphoto-541148662-612x612.jpg,7.3935,5.8636,4.2017,332,259,209,91.6,91.79,79.98,64.89,127.54
istockphoto-578576926-612x612.jpg,7.6685,6.0682,4.1731,401,331,255,86.32,82.03,72.13,65.96,126.03
istockphoto-578576926-612x612.jpg,7.6685,6.0682,4.1731,401,331,255,86.32,82.03,72.13,65.96,126.03
istockphoto-586703630-612x612.jpg,5.0381,3.4674,2.1875,212,171,141,106.2,89.28,66.28,38.76,92.97
istockphoto-586703630-612x612.jpg,5.0381,3.4674,2.1875,212,171,141,106.2,89.28,66.28,38.76,92.97
istockphoto-89897437-612x612.jpg,7.0125,5.8483,4.0085,301,260,254,104.35,99.24,67.82,57.69,119.22
istockphoto-89897437-612x612.jpg,7.0125,5.8483,4.0085,301,260,254,104.35,99.24,67.82,57.69,119.22
istockphoto-91830998-612x612.jpg,6.0872,4.1579,2.6016,323,250,186,85.24,73.65,60.57,50.84,109.09
istockphoto-91830998-612x612.jpg,6.0872,4.1579,2.6016,323,250,186,85.24,73.65,60.57,50.84,109.09
istockphoto-92364805-612x612.jpg,6.5756,5.0033,3.423,341,267,238,86.91,82.72,62.34,55.3,117.06
istockphoto-92364805-612x612.jpg,6.5756,5.0033,3.423,341,267,238,86.91,82.72,62.34,55.3,117.06
istockphoto-96777024-612x612.jpg,6.6958,5.2519,3.4652,297,243,235,101.1,95.33,63.1,56.86,116.96
istockphoto-96777024-612x612.jpg,6.6958,5.2519,3.4652,297,243,235,101.1,95.33,63.1,56.86,116.96
