Nama_File,Area,Perimeter,Circularity,Aspect_Ratio,Solidity,Extent
istockphoto-466531300-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
istockphoto-466531300-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
istockphoto-467486600-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
istockphoto-467486600-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
istockphoto-469077826-612x612.jpg,298779.0,2200.0,0.7757371168982684,0.8,1.0,0.996328531412565
istockphoto-469077826-612x612.jpg,298779.0,2200.0,0.7757371168982684,0.8,1.0,0.996328531412565
istockphoto-469257342-612x612.jpg,298779.0,2200.0,0.7757371168982684,0.8,1.0,0.996328531412565
istockphoto-469257342-612x612.jpg,298779.0,2200.0,0.7757371168982684,0.8,1.0,0.996328531412565
istockphoto-482155234-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
istockphoto-482155234-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
istockphoto-526075659-612x612.jpg,298168.0,2198.0,0.7755602109416712,0.8,1.0,0.9963243647834048
istockphoto-526075659-612x612.jpg,298168.0,2198.0,0.7755602109416712,0.8,1.0,0.9963243647834048
istockphoto-531932353-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-531932353-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-628329026-612x612.jpg,248066.0,2034.0,0.7534860403672529,1.5,1.0,0.99591302532479
istockphoto-628329026-612x612.jpg,248066.0,2034.0,0.7534860403672529,1.5,1.0,0.99591302532479
istockphoto-825296046-612x612.jpg,248066.0,2034.0,0.7534860403672529,1.5,1.0,0.99591302532479
istockphoto-825296046-612x612.jpg,248066.0,2034.0,0.7534860403672529,1.5,1.0,0.99591302532479
istockphoto-841873650-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-841873650-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-875187092-612x612.jpg,279838.0,2138.0,0.769309597540746,0.75,1.0,0.9961909237187976
istockphoto-875187092-612x612.jpg,279838.0,2138.0,0.769309597540746,0.75,1.0,0.9961909237187976
istockphoto-887973968-612x612.jpg,220571.0,1944.0,0.7334419647188715,0.59,1.0,0.9956080959087134
istockphoto-887973968-612x612.jpg,220571.0,1944.0,0.7334419647188715,0.59,1.0,0.9956080959087134
istockphoto-891632100-612x612.jpg,362934.0,2410.0,0.7852418437271795,1.03,1.0,0.9966880869995057
istockphoto-891632100-612x612.jpg,362934.0,2410.0,0.7852418437271795,1.03,1.0,0.9966880869995057
istockphoto-948034382-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-948034382-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-98261151-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-98261151-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-98430804-612x612.jpg,249288.0,2038.0,0.7542283940056419,0.67,1.0,0.9959250203748982
istockphoto-98430804-612x612.jpg,249288.0,2038.0,0.7542283940056419,0.67,1.0,0.9959250203748982
istockphoto-998836878-612x612.jpg,276172.0,2126.0,0.7678263087989143,0.74,1.0,0.996162114588293
istockphoto-998836878-612x612.jpg,276172.0,2126.0,0.7678263087989143,0.74,1.0,0.996162114588293
