Nama_File,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Mean_H,Mean_S,Mean_V,Std_H,Std_S,Std_V,Skew_R,Skew_G,Skew_B,Kurt_R,Kurt_G,Kurt_B
istockphoto-160547309-612x612.jpg,236.12,193.3,182.96,42.62,91.9,104.13,30.73,69.74,238.48,58.75,102.06,36.01,-2.77,-1.04,-0.86,6.8,-0.66,-1.15
istockphoto-160547309-612x612.jpg,236.12,193.3,182.96,42.62,91.9,104.13,30.73,69.74,238.48,58.75,102.06,36.01,-2.77,-1.04,-0.86,6.8,-0.66,-1.15
istockphoto-2165276131-612x612.jpg,238.32,207.54,201.37,38.34,83.2,91.31,25.07,51.83,240.4,58.09,89.69,31.04,-3.09,-1.39,-1.25,9.95,0.25,-0.26
istockphoto-2165276131-612x612.jpg,238.32,207.54,201.37,38.34,83.2,91.31,25.07,51.83,240.4,58.09,89.69,31.04,-3.09,-1.39,-1.25,9.95,0.25,-0.26
istockphoto-2167524192-612x612.jpg,225.63,190.18,186.42,49.17,96.11,99.32,39.69,67.25,226.9,70.81,99.58,46.29,-1.67,-0.97,-0.86,1.97,-0.84,-1.11
istockphoto-2167524192-612x612.jpg,225.63,190.18,186.42,49.17,96.11,99.32,39.69,67.25,226.9,70.81,99.58,46.29,-1.67,-0.97,-0.86,1.97,-0.84,-1.11
istockphoto-2174035026-612x612.jpg,227.85,198.91,193.69,48.66,92.97,99.46,17.2,57.06,228.81,48.17,94.84,46.23,-1.72,-1.21,-1.1,2.05,-0.33,-0.65
istockphoto-2174035026-612x612.jpg,227.85,198.91,193.69,48.66,92.97,99.46,17.2,57.06,228.81,48.17,94.84,46.23,-1.72,-1.21,-1.1,2.05,-0.33,-0.65
istockphoto-2175145468-612x612.jpg,238.32,207.54,201.37,38.34,83.2,91.31,25.07,51.83,240.4,58.09,89.69,31.04,-3.09,-1.39,-1.25,9.95,0.25,-0.26
istockphoto-2175145468-612x612.jpg,238.32,207.54,201.37,38.34,83.2,91.31,25.07,51.83,240.4,58.09,89.69,31.04,-3.09,-1.39,-1.25,9.95,0.25,-0.26
istockphoto-2205087484-612x612.jpg,229.56,206.43,202.32,47.82,86.66,91.21,24.86,47.96,230.21,58.29,85.22,46.46,-1.65,-1.39,-1.25,1.33,0.21,-0.28
istockphoto-2205087484-612x612.jpg,229.56,206.43,202.32,47.82,86.66,91.21,24.86,47.96,230.21,58.29,85.22,46.46,-1.65,-1.39,-1.25,1.33,0.21,-0.28
istockphoto-2211945863-612x612.jpg,237.09,203.17,194.91,37.57,84.81,94.38,11.48,57.29,238.72,37.35,90.75,32.89,-2.47,-1.26,-1.06,5.86,-0.07,-0.68
istockphoto-2211945863-612x612.jpg,237.09,203.17,194.91,37.57,84.81,94.38,11.48,57.29,238.72,37.35,90.75,32.89,-2.47,-1.26,-1.06,5.86,-0.07,-0.68
istockphoto-513685968-612x612.jpg,231.05,177.27,166.13,53.71,103.62,114.45,11.24,86.7,233.2,33.36,112.62,47.27,-2.82,-0.71,-0.56,7.16,-1.32,-1.62
istockphoto-513685968-612x612.jpg,231.05,177.27,166.13,53.71,103.62,114.45,11.24,86.7,233.2,33.36,112.62,47.27,-2.82,-0.71,-0.56,7.16,-1.32,-1.62
istockphoto-531797764-612x612.jpg,235.26,173.16,162.76,32.58,94.49,97.63,34.36,87.69,235.72,63.82,97.56,31.72,-1.68,-0.62,-0.25,1.7,-1.2,-1.72
istockphoto-531797764-612x612.jpg,235.26,173.16,162.76,32.58,94.49,97.63,34.36,87.69,235.72,63.82,97.56,31.72,-1.68,-0.62,-0.25,1.7,-1.2,-1.72
istockphoto-542794130-612x612.jpg,225.12,184.31,173.05,41.87,92.92,101.36,15.77,74.57,227.53,43.08,97.75,37.7,-1.39,-0.87,-0.63,1.13,-0.9,-1.4
istockphoto-542794130-612x612.jpg,225.12,184.31,173.05,41.87,92.92,101.36,15.77,74.57,227.53,43.08,97.75,37.7,-1.39,-0.87,-0.63,1.13,-0.9,-1.4
istockphoto-647413632-612x612.jpg,244.71,175.23,167.35,20.73,96.88,100.65,22.3,86.52,245.49,54.75,100.26,18.63,-2.75,-0.61,-0.44,8.38,-1.36,-1.57
istockphoto-647413632-612x612.jpg,244.71,175.23,167.35,20.73,96.88,100.65,22.3,86.52,245.49,54.75,100.26,18.63,-2.75,-0.61,-0.44,8.38,-1.36,-1.57
istockphoto-689987186-612x612.jpg,243.7,196.56,188.35,26.51,88.21,93.05,30.37,66.75,243.96,62.7,94.66,25.81,-2.93,-1.09,-0.8,8.94,-0.5,-1.19
istockphoto-689987186-612x612.jpg,243.7,196.56,188.35,26.51,88.21,93.05,30.37,66.75,243.96,62.7,94.66,25.81,-2.93,-1.09,-0.8,8.94,-0.5,-1.19
istockphoto-91350333-612x612.jpg,225.51,210.66,203.54,55.17,81.83,92.83,6.32,44.52,226.8,22.44,83.62,52.25,-1.67,-1.48,-1.36,1.39,0.42,-0.05
istockphoto-91350333-612x612.jpg,225.51,210.66,203.54,55.17,81.83,92.83,6.32,44.52,226.8,22.44,83.62,52.25,-1.67,-1.48,-1.36,1.39,0.42,-0.05
istockphoto-937411738-612x612.jpg,233.36,200.82,193.39,39.17,84.7,92.08,16.89,56.28,234.39,47.07,85.74,37.19,-1.71,-1.14,-0.94,1.76,-0.4,-0.95
istockphoto-937411738-612x612.jpg,233.36,200.82,193.39,39.17,84.7,92.08,16.89,56.28,234.39,47.07,85.74,37.19,-1.71,-1.14,-0.94,1.76,-0.4,-0.95
istockphoto-96991698-612x612.jpg,224.03,199.14,188.47,47.39,80.97,93.84,10.42,56.99,226.18,18.83,86.08,42.41,-1.53,-1.01,-0.91,1.53,-0.7,-1.0
istockphoto-96991698-612x612.jpg,224.03,199.14,188.47,47.39,80.97,93.84,10.42,56.99,226.18,18.83,86.08,42.41,-1.53,-1.01,-0.91,1.53,-0.7,-1.0
istockphoto-971654640-612x612.jpg,233.67,204.93,199.84,45.83,88.64,94.64,38.23,53.13,235.36,64.65,93.94,42.13,-2.41,-1.43,-1.27,5.02,0.34,-0.24
istockphoto-971654640-612x612.jpg,233.67,204.93,199.84,45.83,88.64,94.64,38.23,53.13,235.36,64.65,93.94,42.13,-2.41,-1.43,-1.27,5.02,0.34,-0.24
