Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-1206825656-612x612.jpg,0.6889,0.1468,0.9532,0.7815,0.9884,0.6107,0.2599,0.9633,0.7829,0.6866,0.9493,0.7806,0.743,0.9535,0.7819,1.066,0.9466,0.7806
istockphoto-1209795414-612x612.jpg,0.4332,0.1143,0.96,0.795,0.9876,0.6321,0.4666,0.9596,0.7954,0.6436,0.9544,0.7939,0.1648,0.9698,0.7966,0.4575,0.9562,0.7943
istockphoto-1209795414-612x612.jpg,0.4332,0.1143,0.96,0.795,0.9876,0.6321,0.4666,0.9596,0.7954,0.6436,0.9544,0.7939,0.1648,0.9698,0.7966,0.4575,0.9562,0.7943
istockphoto-1214491990-612x612.jpg,0.2435,0.1048,0.9563,0.7775,0.9871,0.6044,0.1973,0.9598,0.778,0.4186,0.9496,0.7765,0.1687,0.9638,0.7786,0.1894,0.952,0.7767
istockphoto-1214491990-612x612.jpg,0.2435,0.1048,0.9563,0.7775,0.9871,0.6044,0.1973,0.9598,0.778,0.4186,0.9496,0.7765,0.1687,0.9638,0.7786,0.1894,0.952,0.7767
istockphoto-1220524504-612x612.jpg,0.4718,0.1727,0.9348,0.6994,0.9865,0.4892,0.4223,0.939,0.6997,0.4366,0.93,0.6987,0.2895,0.9437,0.7013,0.7388,0.9266,0.698
istockphoto-1220524504-612x612.jpg,0.4718,0.1727,0.9348,0.6994,0.9865,0.4892,0.4223,0.939,0.6997,0.4366,0.93,0.6987,0.2895,0.9437,0.7013,0.7388,0.9266,0.698
istockphoto-1220524506-612x612.jpg,0.5201,0.1414,0.9497,0.7204,0.9856,0.519,0.2517,0.9631,0.7227,0.7045,0.9411,0.7194,0.5075,0.9494,0.7205,0.6168,0.9453,0.7193
istockphoto-1220524506-612x612.jpg,0.5201,0.1414,0.9497,0.7204,0.9856,0.519,0.2517,0.9631,0.7227,0.7045,0.9411,0.7194,0.5075,0.9494,0.7205,0.6168,0.9453,0.7193
istockphoto-1220993696-612x612.jpg,0.7779,0.2205,0.9231,0.6236,0.991,0.3889,0.695,0.9279,0.6239,1.1634,0.915,0.6224,0.453,0.9343,0.6256,0.8001,0.9153,0.6225
