Nama_File,Contrast,Correlation,Energy,Homogeneity,Dissimilarity,Entropy,FFT_Mean,FFT_Std,Gabor_Mean
istockphoto-2215332555-612x612.jpg,1157.84,0.1428783908512195,0.5487668753684483,0.0,34.03,2.57,3317.76,133036.94,0.0
istockphoto-2215332555-612x612.jpg,1157.84,0.1428783908512195,0.5487668753684483,0.0,34.03,2.57,3317.76,133036.94,0.0
istockphoto-2218376023-612x612.jpg,913.03,0.1299637664629468,0.2823192671325882,0.0,30.22,4.04,2890.43,117120.05,0.0
istockphoto-2218376023-612x612.jpg,913.03,0.1299637664629468,0.2823192671325882,0.0,30.22,4.04,2890.43,117120.05,0.0
istockphoto-2227962460-612x612.jpg,2504.19,0.2341600370013556,0.2428725467418946,0.01,50.04,4.61,3958.84,114603.13,0.0
istockphoto-2227962460-612x612.jpg,2504.19,0.2341600370013556,0.2428725467418946,0.01,50.04,4.61,3958.84,114603.13,0.0
istockphoto-469591494-612x612.jpg,797.23,0.1148588397583122,0.7746757556868764,0.0,28.24,1.24,2791.78,123613.97,0.0
istockphoto-469591494-612x612.jpg,797.23,0.1148588397583122,0.7746757556868764,0.0,28.24,1.24,2791.78,123613.97,0.0
istockphoto-494835429-612x612.jpg,1565.01,0.1696591830547198,0.323166114709674,0.0,39.56,3.8,3803.21,120558.56,0.0
istockphoto-494835429-612x612.jpg,1565.01,0.1696591830547198,0.323166114709674,0.0,39.56,3.8,3803.21,120558.56,0.0
istockphoto-514853138-612x612.jpg,1400.72,0.1641076223457665,0.2944247347540212,0.0,37.43,4.12,3119.51,115442.1,0.0
istockphoto-514853138-612x612.jpg,1400.72,0.1641076223457665,0.2944247347540212,0.0,37.43,4.12,3119.51,115442.1,0.0
istockphoto-514853306-612x612.jpg,1064.02,0.1388537457239537,0.4058033829677704,0.0,32.62,3.4,2865.99,118479.29,-0.04
istockphoto-514853306-612x612.jpg,1064.02,0.1388537457239537,0.4058033829677704,0.0,32.62,3.4,2865.99,118479.29,-0.04
istockphoto-518802266-612x612.jpg,2151.65,0.20188653015713,0.4557232816864566,0.0,46.39,3.08,3731.69,126987.8,0.0
istockphoto-518802266-612x612.jpg,2151.65,0.20188653015713,0.4557232816864566,0.0,46.39,3.08,3731.69,126987.8,0.0
istockphoto-579128056-612x612.jpg,1889.64,0.2020908103004497,0.0578645515556169,0.0,43.47,5.55,3990.69,109585.43,-0.03
istockphoto-579128056-612x612.jpg,1889.64,0.2020908103004497,0.0578645515556169,0.0,43.47,5.55,3990.69,109585.43,-0.03
istockphoto-811121870-612x612.jpg,1194.96,0.1460628054967476,0.4653458634855437,0.0,34.57,2.91,2593.6,119488.01,0.0
istockphoto-811121870-612x612.jpg,1194.96,0.1460628054967476,0.4653458634855437,0.0,34.57,2.91,2593.6,119488.01,0.0
istockphoto-813739486-612x612.jpg,1927.02,0.1876120693610474,0.5839260302189813,0.0,43.9,2.45,3267.29,118476.44,0.0
istockphoto-813739486-612x612.jpg,1927.02,0.1876120693610474,0.5839260302189813,0.0,43.9,2.45,3267.29,118476.44,0.0
istockphoto-943109786-612x612.jpg,723.26,0.1170682942799473,0.0661589773543864,0.0,26.89,4.66,2448.98,110332.36,0.09
istockphoto-943109786-612x612.jpg,723.26,0.1170682942799473,0.0661589773543864,0.0,26.89,4.66,2448.98,110332.36,0.09
istockphoto-978261872-612x612.jpg,3000.49,0.2490030778555634,0.3036813497040946,0.01,54.78,4.24,3681.83,113082.87,0.0
istockphoto-978261872-612x612.jpg,3000.49,0.2490030778555634,0.3036813497040946,0.01,54.78,4.24,3681.83,113082.87,0.0
