Nama_File,Area,Perimeter,Circularity,Aspect_Ratio,Solidity,Extent
istockphoto-1019837036-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1019837036-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1149286249-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
istockphoto-1149286249-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
istockphoto-1171367229-612x612.jpg,296335.0,2192.0,0.7750178643986855,0.79,1.0,0.996311762016192
istockphoto-1171367229-612x612.jpg,296335.0,2192.0,0.7750178643986855,0.79,1.0,0.996311762016192
istockphoto-1171367243-612x612.jpg,318942.0,2266.0,0.7805518658500897,0.85,1.0,0.9964570914407828
istockphoto-1171367243-612x612.jpg,318942.0,2266.0,0.7805518658500897,0.85,1.0,0.9964570914407828
istockphoto-1195116522-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1195116522-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1195116554-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-1195116554-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-1195117589-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-1195117589-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-1195117744-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-1195117744-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-1195117749-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1195117749-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1195117759-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-1195117759-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
istockphoto-119597188-612x612.jpg,260897.0,2076.0,0.760718978010566,1.43,1.0,0.9960333822002321
istockphoto-119597188-612x612.jpg,260897.0,2076.0,0.760718978010566,1.43,1.0,0.9960333822002321
istockphoto-1197428679-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1197428679-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1206575305-612x612.jpg,239512.0,2006.0,0.7479546799746309,1.56,1.0,0.9958256415373613
istockphoto-1206575305-612x612.jpg,239512.0,2006.0,0.7479546799746309,1.56,1.0,0.9958256415373613
istockphoto-1206825656-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1206825656-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1209795414-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1209795414-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
istockphoto-1214491990-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
